ID,Título,Criado em,Fase,Etiquetas,Tipo de requisição,Solicitante,Veículo,Tipo Veicular,Litros Usados,Veiculos,Hodometro,Autorizado Por,Valor (R$),Nº DA NOTA,FORNECEDOR,VALOR DA NOTA,O que está sendo aguardado ou o que estava ?,Categoria
1309681584,"MANUTENÇÃO DOUGRAS EPX5402 - PNEUS, ALINHAMENTO E BALANCEAMENTO",05/03/2026,Aguardando- NF ou Aprovar,Comercial,Veicular,,,Manutenção,,EPX5402,179.628,,,,,,,
1309245964,TROCA DE PNEU DIANTEIRO TT75F,04/03/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1309223905,PRENSA DE MANGUEIRA E PARAFUSOS,04/03/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1309211638,ABASTECIMENTO DOUGRAS EPX5402,04/03/2026,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,EPX5402,179.000,,,,,,,
1309208871,ABASTECIMENTO DOUGLAS EPX5402,04/03/2026,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,EPX5402,178.600,,,,,,,
1308515239,ABASTECIMENTO PEDRO PESSOAL,03/03/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Abastecimento,,,0,,,,,,,
1308471394,5 Litros de Gasolina (Pessoal Fernandinho),03/03/2026,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1308356807,ALMOÇO SILVANA ,03/03/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1308353414,ALMOÇO SILVANA PEDRO,03/03/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1308348842,ALMOÇO SILVANA,03/03/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1308337919,MANUTENÇÃO DLZ1967 COXIM,03/03/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,DLZ1967,190.452,,,,,,,
1308301188,PARAFUSO SAVEIRO CÂMBIO,03/03/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,DLZ1967,191.100,,,,,,,
1308123547,Almoço Silvana,03/03/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1307931486,Folha de Serra- Para uso geral da Oficina,03/03/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1307389368,4 PNEUS PARA VOYAGE,02/03/2026,Aguardando- NF ou Aprovar,Comercial,Veicular,,,Manutenção,,SEB9J47,0,,,,,,,
1307325700,GASOLINA QUADRICICLO,02/03/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1307305965,MANUTENÇÃO CAMINHÃO EVG,02/03/2026,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,EVG1E67,0,,,,,,,
1307227580,MATERIAL PARA PINTURA FACHADA LOJA,02/03/2026,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1307193275,MANUTENÇÃO CAMBIO DLZ1967,02/03/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,DLZ1967,190.452,,,,,,,
1306929555,ABASTECIMENTO POLO,02/03/2026,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1306076208,Gasolina Nicolas,28/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Abastecimento,,,0,,,,,,,
1306038230,"1L DE PRETO CADILAC PU, FUNDO PU E CAIXA DE SPRAY SEMI BRILHO",28/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1305558876,MANUTENÇÃO S10 DIRETOR,27/02/2026,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,GIH0I50,167.416,,,,,,,
1305420070,REPARO PNEU EPX-5475,27/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Manutenção,,EPX5475,0,,,,,,,
1305191728,ÓLEO 80W90 CARRO ZECA,27/02/2026,Veiculos- Add no Rota Exata,Consumo Oficina,Veicular,,,Manutenção,,DLZ1967,190.356,,,,,,,
1304830543,CONSERTO PNEU AQJ3H59,26/02/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1304788559,Abastecimento para o Dougras,26/02/2026,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1304785443,2 Parafuso guia para o cambio-DLZ1967,26/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Manutenção,,DLZ1967,0,,,,,,,
1304731467,KIT EMBREAGEM DLZ1967,26/02/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,DLZ1967,190.356,,,,,,,
1304700547,ABRAÇADEIRA E MANGUEIRA ANA SILLA,26/02/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1303997635,4 METROS DE MAGUEIRA E 10 ABRAÇADEIRAS PARA ANA SILLA (RETROESCAVADEIRA),25/02/2026,Aguardando- NF ou Aprovar,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1303990953,Abastimento para saveiro do Douglas Vendedor,25/02/2026,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1303336572,OLHAL PARA SERVIÇO TRATOR CORCOVIA,24/02/2026,Custo-Cobrado Cliente,Consumo Oficina,Peça,,,,,,,,,,,,,
1303273158,CHUMBINHO SNIPER ,24/02/2026,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1303022992,MATERIAL PINTURA PARA BARRACÃO,24/02/2026,Despesa- Concluida,Infraestrutura,Ferramenta,,,,,,,,,,,,,
1302669059,ALMOÇO SILVANA PEDRO ,24/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1302408518,Óleo para o Câmbio do Nicolas,24/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Manutenção,,FXM4G90,0,,,,,,,
1301948059,MATERIAL PINTURA FACHADA LOJA,23/02/2026,Despesa- Concluida,Infraestrutura,Ferramenta,,,,,,,,,,,,,
1301922584,ABASTECIMENTO MOTO PEDRO (IRMÃO DO PAULO),23/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Abastecimento,,,0,,,,,,,
1301724155,RAÇÃO PANDORA SPECIAL DOG,23/02/2026,Despesa- Concluida,Comercial,Alimentação,,,,,,,,,,,,,
1301691841,Aroela do bujão do carter- para trocar o oleo de caminhao,23/02/2026,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,EVG1E67,246.275,,,,,,,
1301564132,PARAFUSO PARA FIXAÇÃO DO RABICHO SW4,23/02/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1301297078,2L Oleo Motor para a Strada Nicolas,23/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Manutenção,,FXM4G90,0,,,,,,,
1301292371,Abastecimento Saveiro Paulo- (Cartão deu erro),23/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,34.969,,,,,,,
1301262185,Parafuso oco 14 MM (Teste Bomba Injetora),23/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Peça,,,,,,,,,,,,,
1300780681,CERA PARA CARROS,21/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Manutenção,,,0,,,,,,,
1300759860,MANUTENÇÃO S10,21/02/2026,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,GIH0I50,0,,,,,,,
1300756344,MANUTENÇÃO TRATOR ESTOQUE,21/02/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1300752748,PARAFUSO PARA TRATOR ADNEI,21/02/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1300751301,ABASTECIMENTO CARRO,21/02/2026,Aguardando- NF ou Aprovar,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1300071199,Lima Rotativa e Limite para Engraxar (Serviço Edmar Bernardes),20/02/2026,Custo-Cobrado Cliente,GARANTIA,Ferramenta,,,,,,,,,,,,,
1299092620,TINTA CORAL PARA BARRCÃO,18/02/2026,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1298982486,PRENSA DE MANGUEIRA TRATOR LOJA,18/02/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1298964890,PRENSA DE MANGUEIRA TRATOR ESTOQUE,18/02/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1298947797,PRENSA DE NIPPE MANGUEIRA DE AR OFICINA,18/02/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Serviço de Terceiro,"[""Técnico: Nicolas Dario""]",,,,,,,,,,,,
1298747771,Abastecimento polo,18/02/2026,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1298342063,6 LIXA E 1 PRIMMER  ,16/02/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Peça,,,,,,,,,,,,,
1298333008,REQUISIÇÃO ALMOÇO PARA ENTREGA,16/02/2026,Despesa- Concluida,Comercial,Alimentação,,,,,,,,,,,,,
1298309546,Desbastar a campana da Montana- Processo de Passe ,16/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Manutenção,,FHY8D25,240.000,,,,,,,
1298263552,ALMOÇO SILVANA PEDRO,16/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1297895528,Verniz para Vectra (do Paulo),14/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Peça,,,,,,,,,,,,,
1297887073,PROBLEMA RODA BICICLETA,14/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1297745959,TINTA LAZZUDUR,13/02/2026,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1297743598,SERVIÇO DE ADAPTAÇÃO INJETOR,13/02/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1297739860,TUBO NYLON S10,13/02/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1297736332,MANGUEIRA DIESEL LOJA,13/02/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1297698899,1 VARETA LATAO PARA SOLDA DE CONEXÃO,13/02/2026,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1297626346,CONECTOR S10 FERNANDO,13/02/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1297572875,PILHA ALCALINA,13/02/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1297555493,ALMOÇO GABRIEL,13/02/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1297399320,TROCA DO PISTÃO PULVERIZADOR ECO RANGER 2000 CLIENTE AFONSO,13/02/2026,Aguardando- NF ou Aprovar,Comercial,Peça,,,,,,,,,,,,,
1297353701,Abastecimento Polo,13/02/2026,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1297338995,4 Parafusos e Porca para fixar o Conjunto Frontal (Dona Flora-PPO 79),13/02/2026,Aguardando- NF ou Aprovar,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1297121005,ABASTECIMENTO MOTO PEDRO,12/02/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,0,,,,,,,
1297091896,TINTA PARA CARRO DO PAULO,12/02/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,0,,,,,,,
1297074676,MANUTENÇÃO ROÇADEIRA LOJA,12/02/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1297000372,REBITE PRA FIXAÇÃO DA CHAVE DO TUMTUM,12/02/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1296962392,MANGUEIRA OFICINA,12/02/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,"[""Técnico: Nicolas Dario""]",,,,,,,,,,,,
1296917931,MANUTENÇÃO FXM4G90,12/02/2026,Veiculos- Add no Rota Exata,Consumo Oficina,Veicular,,,Manutenção,,FXM4G90,249.978,,,,,,,
1296905570,Pilha 3A para teclado Pós Vendas,12/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Material Escritorio,,,,,,,,,,,,,
1296848782,Parafusos no Koba para o 5050 da loja,12/02/2026,Aguardando- NF ou Aprovar,Comercial,Peça,,,,,,,,,,,,,
1296837965,MANUTENÇÃO AR CONDICIONADO MARIA BEATRIZ,12/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1296833157,MANUTENÇÃO AR CONDICIONADO MARIA BEATRIZ,12/02/2026,Custo-Cobrado Cliente,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1296795267,SOQ SEXTAVADO LONGO,12/02/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1296774765,2 Chaves philips; 1 Jogo de Chave torque e um pito 3/4 28 (Para a Oficina),12/02/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1296236454,6 Parafuso 16 MM para o Adnei Veiga,11/02/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1296230908,Rele Auxiliar Para o Jose Tarcisio Faulim,11/02/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1296048162,TROCAS DE PNEU EVG1E67,10/02/2026,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,EVG1E67,0,,,,,,,
1296042722,PARAFUSO S10 FERNANDO,10/02/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1296008169,Macho Para fazer a Rosca Chassis da S10,10/02/2026,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1295955441,RETOQUE NAS RODAS DOS TRATORES DO ESTOQUE,10/02/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1295949958,THINNER PARA LIMPEZA DO TANQUE E SISTEMA DE ALIMENTAÇÃO,10/02/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Peça,,,,,,,,,,,,,
1295939255,SERVIÇO PNEU ATJ6211,10/02/2026,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,ATJ6211,565.394,,,,,,,
1295931820,TROCAR PARAFUSO JIVO,10/02/2026,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1295925644,REFEIÇÃO LUIZ FERNANDO,10/02/2026,Despesa- Concluida,Comercial,Alimentação,,,,,,,,,,,,,
1295922507,ABASTECIMENTO PARA POLO ZÉ ANGELO,10/02/2026,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1295915016,MANGUEIRA DE AR,10/02/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Peça,,,,,,,,,,,,,
1295908063,PARAFUSO ALTO BROCANTE,10/02/2026,FERRAMENTAS ESTOQUE,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1295901582,TINTAS PARA FAIXAS OFICINA,10/02/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1295877668,CHAVE ALLEN,10/02/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,"[""Técnico: Paulo Motta""]",,,,,,,,,,,,
1295399938,TROCA DE PNEU DIANTEIRO TRATOR LOJA,09/02/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1294684528,BUCHA NYLON BIPARTIDA VOLANTE QUADRICICLO,07/02/2026,Custo-Cobrado Cliente,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1294549357,ABASTECIMENTO MOTO PEDRO,06/02/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,0,,,,,,,
1294433312,REVISÃO 500H STRONGER 3200HD,06/02/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1294425799,10 BLOCOS DE RELATÓRIOS,06/02/2026,Despesa- Concluida,Consumo Oficina,Material Escritorio,,,,,,,,,,,,,
1294247485,BOMBA TRANSMISSÃO E PONTEIRA DA BARRA,06/02/2026,Custo-Cobrado Cliente,GARANTIA,Serviço de Terceiro,,,,,,,,,,,,,
1293995681,SERVIÇO MANUTENÇÃO TL 95,05/02/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1293884943,MANUTENÇÃO FHY8D25,05/02/2026,Veiculos- Add no Rota Exata,Consumo Oficina,Veicular,,,Manutenção,,FHY8D25,,,,,,,,
1293867429,DIMINUIR MEDIDA DA BUCHA DO CUBO,05/02/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1293864369,EIXO GUIA DE CONJUNTO DE CRUZETA PARA FAZER MONTAGEM DA INSILADEIRA,05/02/2026,Custo-Cobrado Cliente,GARANTIA,Serviço de Terceiro,,,,,,,,,,,,,
1293819979,ANEL ORING NICOLAS,05/02/2026,Custo-Cobrado Cliente,Consumo Oficina,Peça,,,,,,,,,,,,,
1293816399,ANEL ORING ,05/02/2026,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1293405827,SERVIÇO EIXO CARRETA,04/02/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1293398804,ALMOÇO TIO TOKO,04/02/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1293390781,ALMOÇO TIO TOKO PAULO,04/02/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1293383147,ALMOÇO TIO TOKO VENDEDOR LEONARDO,04/02/2026,Despesa- Concluida,Comercial,Alimentação,,,,,,,,,,,,,
1293378119,ALMOÇO TIO TOKO NICOLAS DARIO,04/02/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1293360272,ALMOÇO TIO TOKO NICOLAS,04/02/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1293341373,TROCA BUCHA ATJ6211,04/02/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,ATJ6211,0,,,,,,,
1293228304,CINTA AMARRAÇÃO,04/02/2026,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1293174341,Troca de Pneus da Strada,04/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Manutenção,,FXM4G90,250.00,,,,,,,
1293172731,Troca de Pneus Montana,04/02/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Manutenção,,FHY8D25,0,,,,,,,
1292736468,BOTA PARA GABRIEL,03/02/2026,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1292580499,SERVIÇO TRATOR OLINTO,03/02/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1292573343,MACACO GARRAFA,03/02/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1292546854,REFEIÇÃO TIO TOKO,03/02/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1292543490,BROCA JOGO,03/02/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1292177847,VASSOURA PARA OFICINA,02/02/2026,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1291972729,FEITO FUROS COM ROSCA NO CARDAN PARA USAR DE TRAVA,02/02/2026,Custo-Cobrado Cliente,GARANTIA,Serviço de Terceiro,,,,,,,,,,,,,
1291372832,KIT LIMPEZA CARROS OFICINA,31/01/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1291033141,PEÇAS HILUX FERNANDO CAMINHONETE,30/01/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1291011981,SPRAY PARA RETOQUE DE TRATOR OFICINA,30/01/2026,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1290588769,PARAFUSO PARA CORTA CAPIM FRUTAP,29/01/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1290579519,ELETRODO PARA SOLDAR EQUIPAMENTO CASALE,29/01/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1290575400,ALMOÇO LUIZ FERNANDO VIAGEM FARTURA,29/01/2026,Despesa- Concluida,Comercial,Alimentação,,,,,,,,,,,,,
1290555523,FEITO MANGUEIRA PRENSADA TRATOR LOJA,29/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1290432502,SERVIÇO MONTANA FHY8D25,29/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,FHY8D25,163.760,,,,,,,
1289749983,ALMOÇO TIO TOKO PAULO E PEDRO,28/01/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1288948287,LIMA PARA DESBASTAR ENGRENAGEM,27/01/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,"[""Técnico: Fernando Leonel""]",,,,,,,,,,,,
1288848108,SERVIÇO TRATOR AR CONDICIONADO,27/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1287130523,Lâmpada para trator Maysa,24/01/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1286805766,SERVIÇO EM CAMARA DE AR E MONTAGEM DE PNEU,23/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,DLZ1967,191256,,,,,,,
1286804342,4 MONTAGEM DE PNEUS,23/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1286697240,ABASTECIMENTO CARRO JOSÉ ANGELO,23/01/2026,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1286693409,FIO DE ENERGIA PP,23/01/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1286690492,KIT ELÉTRICO ,23/01/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1286682927,"MANGUEIRA, TRATOR PEGANDO AR",23/01/2026,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1286036315,COMPRA DE MATERIAIS DE PINTURA E POLIMENTO,22/01/2026,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1285993566,PARA PINTAR FACHADA,22/01/2026,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1285989708,CORAL CORALIT,22/01/2026,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1285959580,BARRA ESTABILIZADORA PARA CONJUNTO FRONTAL,22/01/2026,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1285953281,FAZER DOIS CALÇOS SISTEMA VAGÃO HARAMAQ,22/01/2026,Custo-Cobrado Cliente,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1285907811,"INJETAR ROSCA PINÇA FREIO, FAZER PARAFUSO DE PSASAGEM ÓLEO DE FREIO MOTO ELÉTRICA",22/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1285876900,SACADOR KIT EMBREAGEM QUADRICICLO,22/01/2026,Custo-Cobrado Cliente,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1285873647,SACAR 2 PARAFUSOS COLETOR DO CAMINHÃO MULK,22/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1285862877,ENDIREITAR COM AJUDA DA PRENSA E TORNO EIXO DA BOMBA,22/01/2026,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1285840516,AR CONDICIONADO CABINE ,22/01/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1285831475,DISCO DE FRICÇÃO PARA SERVIÇO CARDAN ,22/01/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1285332407,REVISÃO CARRO TKY6E68,21/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,TKY6E68,31.373,,,,,,,
1285261880,DESPESA CAMINHÃO MUCK,21/01/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1285248339,MANUTENÇÃO IMPRESSORA ZEZO,21/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1285214922,SERVIÇO DE LIMPEZA E SOLDA DE RADIADOR TRATOR MAHINDRA,21/01/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1284991867,MANGUEIRA 1 TRAMA 3/8 - H LEMMAN; OLHAL 3/4 X 1/4; CAPA 1 TRAMA 3/8 e MANGUEIRA 1 TRAMA 3/8 - H LEMMAN,21/01/2026,Despesa- Concluida,GARANTIA,Peça,,,,,,,,,,,,,
1284143579,CONSERTO DE VAZAMENTO,19/01/2026,Custo-Cobrado Cliente,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1284142079,ENGATE DE ÁGUA PARA WAP OFICINA,19/01/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Peça,,,,,,,,,,,,,
1284125319,ABASTECIMENTO TRATOR LOJA,19/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,Abastecimento,,,,,,,,,,
1283184620,ABASTECIMENTO PARA MOTO,17/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,0,,,,,,,
1283156743,SERVIÇO FXM4G90,17/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,FXM4G90,244.720,,,,,,,
1283152661,ALINHAMENTO DIREÇÃO DLZ1967,17/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,DLZ1967,190.033,,,,,,,
1283025682,BICO OFICINA QUEBROU,16/01/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Peça,,,,,,,,,,,,,
1283024271,FUNILARIA DO CAPÔ E PARA LAMAS,16/01/2026,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1283014831,REFEIÇÃO LUIZ FERNANDO,16/01/2026,Despesa- Concluida,Comercial,Alimentação,,,,,,,,,,,,,
1283012932,SERVIÇO PARA MELHORIA E NÃO OCASIONAR VAZAMENTO,16/01/2026,Despesa- Concluida,GARANTIA,Serviço de Terceiro,,,,,,,,,,,,,
1283006509,MANGUEIRA DIESEL TRATOR CLIENTE,16/01/2026,Despesa- Concluida,GARANTIA,Serviço de Terceiro,,,,,,,,,,,,,
1283005178,ABASTECIMENTO FXM4G90,16/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,247.534,,,,,,,
1283001275,SANGRAR BURRINHO DE EMBREAGEM,16/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1282994568,ABASTECIMENTO FHY8D25,16/01/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Abastecimento,,FHY8D25,0,,,,,,,
