ID,Título,Criado em,Fase Atual,Etiquetas,Placa do Carro-Template,Litros Usados,Tipo Combustivel,Cliente,Ordem de Serviço,Fornecedor Final,Número Nota,Valor da Nota Fiscal,Recibo/Nota fiscal Fornecedor,Valor cobrado do cliente,Id requisição,Forncedor Final,Valor da Requisição,Número Nota Fiscal,Recibo/Nota Fiscal do Fornecedor,UTILIZADO PARA MANUTENÇÃO DE ALGO DA OFICINA,Observação (Opcional),SOLICITANTE,RESPONSÁVEL PELO CARRO,Veiculos,Hodometro,VALOR DA NOTA,Nº DA NOTA,FORNECEDOR,AUTORIZADO POR,Tipo de requisição,Tipo Veicular,Categoria
1195092946,SACAR PARAFUSOS JOSE PIO,14/08/2025,Despesa- Concluida,GARANTIA,,,,,3.601,,,100,,100,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1195107854,QUADRICICLO ESTOQUE,14/08/2025,Despesa- Concluida,Comercial,,,,,,,,"321,9",,,,,,,,,,,,,,,,,,Peça,,
1195126263,REVISÃO SEB9J47,14/08/2025,Despesa- Concluida,Frota,,,,,,,,190,,,,,,,,,,,,SEB9J47,74681,,,,,Veicular,Manutenção,
1195016246,ABASTECIMENTO  FHY8D25,14/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"278,18",,,,,,,,,,,,FHY8D25,158497,,,,,Veicular,Abastecimento,
1195381957,MANUTENÇÃO CABINE CAMINHÂO,14/08/2025,Despesa- Concluida,Frota,,,,,,,,500,,,,,,,,,,,,AQJ3H59,413475,,,,,Veicular,Manutenção,
1195023202,1 ARCO DE SERRA E 4 CEGUETA,14/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,142,,,,,,,,,,,,,,,,,,Ferramenta,,
1195731481,ABASTECIMENTO QUADRICICLO,15/08/2025,Despesa- Concluida,Comercial,,,,,,,,"43,45",,,,,,,,,,,,,22,,,,,Veicular,Abastecimento,
1195869527,SPRAY MAZA PRETO ,15/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,120,,,,,,,,,,,,,,,,,,Ferramenta,,
1195645108,ABASTECIMENTO TKY6E68,15/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"275,45",,,,,,,,,,,,TKY6E68,13336,,,,,Veicular,Abastecimento,
1196242700,EIXO HOMOCINETICO STRADA,16/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,80,,,,,,,,,,,,ATJ6211,0,,,,,Veicular,Manutenção,
1196839831,ABASTECIMENTO FHY8D25,18/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"249,5",,,,,,,,,,,,FHY8D25,95688,,,,,Veicular,Abastecimento,
1187184845,DIESEL PRA TRATOR DE DESMONSTRAÇÃO 9500S,01/08/2025,Despesa- Concluida,Comercial,,,,,,,,"30,49",,,,,,,,,,,,,,,,,,Veicular,Abastecimento,
1188248947,MACACO VERMELHO,04/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,168,,,,,,,,,,,,,,,,,,Ferramenta,,
1188245376,MACACO AZUL PRENSA,04/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,145,,,,,,,,,,,,,,,,,,Ferramenta,,
1188239313,MACACO PNEUMATICO VERMELHO + BOMBA PNEUMATICA,04/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"233,5",,,,,,,,,,,,,,,,,,Ferramenta,,
1188247055,MACACO VERDE,04/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"197,93",,,,,,,,,,,,,,,,,,Ferramenta,,
1188241695,MACACO JACARÉ,04/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"136,93",,,,,,,,,,,,,,,,,,Ferramenta,,
1188243250,MACACO VERDE P,04/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"90,34",,,,,,,,,,,,,,,,,,Ferramenta,,
1191620927,BUCHA DO ASSENTO DLZ1967,08/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,290,,,,,,,,,,,,DLZ1967,1,,,,,Veicular,Manutenção,
1190316167,ABASTECIMENTO CAMINHÃO AQJ3H39,07/08/2025,Despesa- Concluida,Comercial,,,,,,,,"1.631,14",,,,,,,,,,,,AQJ3H59,,,,,,Veicular,Abastecimento,
1188909374,ABASTECIMENTO EVG1E67,05/08/2025,Despesa- Concluida,Comercial,,,,,,,,"1.244,74",,,,,,,,,,,,,233616,,,,,Veicular,Abastecimento,
1185656181,ALMOÇO TIO TOKO,30/07/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,,,,,,,,,,,,,,,,,,,Alimentação,,
1189787544,SPRAY ACRILICO,06/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,60,,,,,,,,,,,,,,,,,,Ferramenta,,
1190361794,CONSERTO DE ASPIRADOR,07/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,590,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1191346162,ABASTECIMENTO DO TKY6E68,08/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"289,77",,,,,,,,,,,,TKY6E68,13088,,,,,Veicular,Abastecimento,
1190356243,50 ETIQUETAS OLEO,07/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,210,,,,,,,,,,,,,,,,,,Ferramenta,,
1186850282,ABASTECIMENTO PARA SERVIÇO EM CAMPO TKY6E68,01/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"311,84",,,,,,,,,,,,TKY6E68,,,,,,Veicular,Abastecimento,
1166456860,ABASTECIMENTO FXM4G90,26/06/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"233,31",,,,,,,,,,,,FXM4G90,,,,,,Veicular,Abastecimento,
1195438352,SPRAY PRETO PARA CARRETA LUMA,14/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"67,5",,,,,,,,,,,,,,,,,,Ferramenta,,
1191414650,DILUENTE P.U,08/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"132,78",,,,,,,,,,,,,,,,,,Ferramenta,,
1189827478,PRODUTO DE LIMPEZA PRA VEÍCULOS,06/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,80,,,,,,,,,,,,,,,,,,Ferramenta,,
1185977233,FUNDO PREPARADOR,30/07/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"117,11",,,,,,,,,,,,,,,,,,Ferramenta,,
1181936023,"Tinta, pincel e escova de aço",23/07/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"235,5",,,,,,,,,,,,,,,,,,Ferramenta,,
1177410315,LIXAS ROKIT,16/07/2025,Despesa- Concluida,Comercial,,,,,,,,"110,4",,,,,,,,,,,,,,,,,,Peça,,
1173935654,Tinta laca grafite p/rodas,10/07/2025,Despesa- Concluida,Comercial,,,,,,,,"79,75",,,,,,,,,,,,,,,,,,Peça,,
1191061136,RECONDICIONAR COMPRESOR DE AR,08/08/2025,Despesa- Concluida,Cobrado do Cliente,,,,,3844,,,750,,990,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1197254012,SPRAY SEMIBRILHO PRETO,18/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"137,4",,,,,,,,,,,,,,,,,,Peça,,
1197264682,THINNER E MAZA DEMARCAÇÃO AMARELO,18/08/2025,Despesa- Concluida,Comercial,,,,,,,,"247,9",,,,,,,,,,,,,,,,,,Peça,,
1195642733,CAIXA DE FERRAMENTA,15/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,209,,,,,,,,,,,,,,,,,,Ferramenta,,
1198010678,OCULOS MILANO E CORDA,19/08/2025,Despesa- Concluida,Comercial,,,,,,,,"77,5",,,,,,,,,,,,,,,,,,Ferramenta,,
1196859305,ABASTECIMENTO DLZ1967,18/08/2025,Despesa- Concluida,Frota,,,,,,,,"238,85",,,,,,,,,,,,DLZ1967,182524,,,,,Veicular,Abastecimento,
1198432408,ABASTECIMENTO FXM4G90,20/08/2025,Despesa- Concluida,Frota,,,,,,,,"240,56",,,,,,,,,,,,FXM4G90,235115,,,,,Veicular,Abastecimento,
1196835709,ABASTECIMENTO FXM4G90,18/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"234,58",,,,,,,,,,,,FXM4G90,234698,,,,,Veicular,Abastecimento,
1195901452,ABASTECIMENTO EVG1E67,15/08/2025,Despesa- Concluida,Comercial,,,,,,,,"1.748,00",,,,,,,,,,,,EVG1E67,234061,,,,,Veicular,Abastecimento,
1198460847,ABASTECIMENTO TKC5D99,20/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"259,82",,,,,,,,,,,,TKC5D99,9352,,,,,Veicular,Abastecimento,
1193959251,ABASTECIMENTO AQJ3H59,12/08/2025,Despesa- Concluida,Frota,,,,,,,,"824,34",,,,,,,,,,,,AQJ3H59,134735,,,,,Veicular,Abastecimento,
1195117348,MANUTENÇÃO ROQUE RIBEIRO,14/08/2025,Despesa- Concluida,Cobrado do Cliente,,,,,3873,,,"71,71",,100,,,,,,,,,,,,,,,,Peça,,
1198891237,ABASTECIMENTO FHY8D25,20/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"257,61",,,,,,,,,,,,FHY8D25,0,,,,,Veicular,Abastecimento,
1199392172,ABASTECIMENTO FXM4G90,21/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"179,26",,,,,,,,,,,,FXM4G90,235470,,,,,Veicular,Abastecimento,
1199563567,ABASTECIMENTO AQJ3H59,21/08/2025,Despesa- Concluida,Comercial,,,,,,,,"1.015,31",,,,,,,,,,,,AQJ3H59,414106,,,,,Veicular,Abastecimento,
1200132361,ABASTECIMENTO EVG1E67,22/08/2025,Despesa- Concluida,Comercial,,,,,,,,"575,34",,,,,,,,,,,,EVG1E67,0,,,,,Veicular,Abastecimento,
1200232905,PRODUTOS QUADRICICLO,22/08/2025,Despesa- Concluida,Comercial,,,,,,,,140,,,,,,,,,,,,,,,,,,Ferramenta,,
1201388344,MANUTENÇÃO DE TRATOR,25/08/2025,Despesa- Concluida,Comercial,,,,,,,,"169,02",,,,,,,,,,,,,,,,,,Peça,,
1201646728,DESCARREGAMENTO CARRETA,25/08/2025,Despesa- Concluida,Comercial,,,,,,,,400,,200,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1201705241,TROCA PARAFUSO CABINE,25/08/2025,Despesa- Concluida,Frota,,,,,,,,100,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1200585261,CALIBRADOR PARA TRATOR,23/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"95,9",,,,,,,,,,,,,,,,,,Ferramenta,,
1202512656,ABASTECIMENTO AYB4230,26/08/2025,Despesa- Concluida,Comercial,,,,,,,,"311,76",,,,,,,,,,,,AYB4230,204.376,,,,,Veicular,Abastecimento,
1202887653,DIESEL PARA ENTREGA DO TRATOR AO CLIENTE,27/08/2025,Despesa- Concluida,Comercial,,,,,,,,"59,9",,,,,,,,,,,,,12,,,,,Veicular,Abastecimento,
1203031567,MANUTENÇÃO DO TRATOR 9500 ESTOQUE,27/08/2025,Despesa- Concluida,Comercial,,,,,,,,"4.120,00",,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1203045117,HOSPEDAGEM ESPLANADA DE PROMISSÃO,27/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,165,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1201825052,ABASTECIMENTO EVG1E67,25/08/2025,Despesa- Concluida,Comercial,,,,,,,,"332,36",,,,,,,,,,,,EVG1E67,234596,,,,,Veicular,Abastecimento,
1201786692,ABASTECIMENTO AQJ3H59,25/08/2025,Despesa- Concluida,Comercial,,,,,,,,"1.139,28",,,,,,,,,,,,AQJ3H59,414786,,,,,Veicular,Abastecimento,
1202795470,ABASTECIMENTO EVG1E67,27/08/2025,Despesa- Concluida,Comercial,,,,,,,,"978,82",,,,,,,,,,,,EVG1E67,235408,,,,,Veicular,Abastecimento,
1203519148,ABASTECIMENTO DIESEL PRA TRATOR,28/08/2025,Despesa- Concluida,Comercial,,,,,,,,"89,85",,,,,,,,,,,,,15,,,,,Veicular,Abastecimento,
1203502353,ABASTECIMENTO DLZ1967,28/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"266,71",,,,,,,,,,,,DLZ1967,183131,,,,,Veicular,Abastecimento,
1202802518,ABASTECIMENTO TCK5D99,27/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"305,51",,,,,,,,,,,,TKC5D99,9886,,,,,Veicular,Abastecimento,
1202806211,ABASTECIMENTO FXM4G90,27/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"216,83",,,,,,,,,,,,FXM4G90,235863,,,,,Veicular,Abastecimento,
1203824007,BROCA,28/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,276,,,,,,,,,,,,,,,,,,Ferramenta,,
1203987632,ABASTECIMENTO AQJ3H59,28/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"1.786,08",,,,,,,,,,,,AQJ3H59,415873,,,,,Veicular,Abastecimento,
1204263706,ABASTECIMENTO FXM4G90,29/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"183,9",,,,,,,,,,,,FXM4G90,236220,,,,,Veicular,Abastecimento,
1204265242,ABASTECIMENTO FHY8D25,29/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"320,64",,,,,,,,,,,,FHY8D25,0,,,,,Veicular,Abastecimento,
1196913194,PEÇAS STARA TORNADO 300,18/08/2025,Despesa- Concluida,Comercial,,,,,,,,"640,75",,,,,,,,,,,,,,,,,,Peça,,
1208372858,DISCO DESBASTE,04/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,39,,,,,,,,,,,,,,,,,,Ferramenta,,
1209569864,ABASTECIMENTO QUADRICICLO ,06/09/2025,Despesa- Concluida,Comercial,,,,,,,,"158,75",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1210114397,ABASTECIMENTO AQJ3H59,08/09/2025,Despesa- Concluida,Comercial,,,,,,,,"179,7",,,,,,,,,,,,AQJ3H59,417764,,,,,Veicular,Abastecimento,
1208797566,ABASTECIMENTO TKC5D99,05/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"259,34",,,,,,,,,,,,TKC5D99,10851,,,,,Veicular,Abastecimento,
1204980514,ABASTECIMENTO FXM4G90,30/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"98,88",,,,,,,,,,,,FXM4G90,236424,,,,,Veicular,Abastecimento,
1210108717,ABASTECIMENTO FHY8D25,08/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"233,28",,,,,,,,,,,,FHY8D25,158497,,,,,Veicular,Abastecimento,
1210390581,DESPESAS FXM4G90,08/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"554,61",,,,,,,,,,,,FXM4G90,21045,,,,,Veicular,Manutenção,
1209174548,FURO CHAPA DE AÇO,05/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,160,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1210233683,MANUTENÇÃO DLZ-1967,08/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,70,,,,,,,,,,,,DLZ1967,197342,,,,,Veicular,Manutenção,
1210407222,MANUTENÇÃO ATJ6211,08/09/2025,Despesa- Concluida,Frota,,,,,,,,260,,,,,,,,,,,,ATJ6211,5571,,,,,Veicular,Manutenção,
1210384105,MANUTENÇÃO ATJ6211,08/09/2025,Despesa- Concluida,Frota,,,,,,,,"517,63",,,,,,,,,,,,ATJ6211,5571,,,,,Veicular,Manutenção,
1210402450,ABASTECIMENTO 5050 0619,08/09/2025,Despesa- Concluida,"Comercial, Frota",,,,,,,,"59,9",,,,,,,,,,,,,1.0,,,,,Veicular,Abastecimento,
1202442733,ESPÁTULA,26/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"186,5",,,,,,,,,,,,,,,,,,Ferramenta,,
1210121606,ABASTECIMENTO EVG1E67,08/09/2025,Despesa- Concluida,Comercial,,,,,,,,"1.014,47",,,,,,,,,,,,EVG1E67,236405,,,,,Veicular,Abastecimento,
1210773196,MANGUEIRA CLIENTE ROQUE RIBEIRO,09/09/2025,Despesa- Concluida,Cobrado do Cliente,,,,,3980,,,"71,71",,,,,,,,,,,,,,,,,,Peça,,
1202496781,Abastecimento TKY6E68,26/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"285,51",,,,,,,,,,,,TKY6E68,13872,,,,,Veicular,Abastecimento,
1209135912,ABASTECIMENTO TKY6E68,05/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"306,32",,,,,,,,,,,,TKY6E68,16375,,,,,Veicular,Abastecimento,
1211692791,PINTURA TRATOR CLIENTE MARCIO,10/09/2025,Despesa- Concluida,Comercial,,,,,,,,"90,01",,,,,,,,,,,,,,,,,,Ferramenta,,
1186225889,FERRAMENTA PARA REGULAR VÁLVULA,31/07/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,46,,,,,,,,,,,,,,,,,,Ferramenta,,
1210333046,ABASTECIMENTO DLZ1967,08/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"150,29",,,,,,,,,,,,DLZ1967,184040,,,,,Veicular,Abastecimento,
1205686116,ABASTECIMENTO TRATOR ADRIANO CORCOVIA PARA ENTREGA,01/09/2025,Despesa- Concluida,Comercial,,,,,,,,"179,7",,,,,,,,,,,,,1.6,,,,,Veicular,Abastecimento,
1204986162,REPAROS NOS BANCOS DA MONTANA ,30/08/2025,Despesa- Concluida,Frota,,,,,,,,300,,,,,,,,,,,,FHY8D25,0,,,,,Veicular,Manutenção,
1204984207,BALANCEAMENTO RODA DLZ1967,30/08/2025,Despesa- Concluida,Consumo Oficina,,,,,0,,,50,,50,,,,,,,,,,DLZ1967,183403,,,,,Veicular,Manutenção,
1199574015,REPARO TRATOR 4356,21/08/2025,Despesa- Concluida,Comercial,,,,,,,,132,,,,,,,,,,,,,,,,,,Peça,,
1199205877,SERVIÇOS DE PNEUS CAMINHAO MUNK,21/08/2025,Despesa- Concluida,Comercial,,,,,,,,50,,,,,,,,,,,,EVG1E67,234243,,,,,Veicular,Manutenção,
1196853878,PEÇA STARA TORNADO,18/08/2025,Despesa- Concluida,Comercial,,,,,,,,150,,,,,,,,,,,,,,,,,,Peça,,
1204980921,TINTA SPRAY,30/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,132,,,,,,,,,,,,,,,,,,Ferramenta,,
1206065788,ABASTECIMENTO EVG1e67,01/09/2025,Despesa- Concluida,Comercial,,,,,,,,"895,74",,,,,,,,,,,,EVG1E67,235851,,,,,Veicular,Abastecimento,
1205654917,ABASTECIMENTO ATJ6211,01/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"183,79",,,,,,,,,,,,ATJ6211,348403,,,,,Veicular,Abastecimento,
1206453523,GASOLINA PARA LIMPEZA DO TANQUE DE TRATOR EM ESTOQUE,02/09/2025,Despesa- Concluida,Comercial,,,,,,,,"29,96",,,,,,,,,,,,,7.4,,,,,Veicular,Manutenção,
1205771237,ABASTECIMENTO PARA ENTREGA DO ACCURA,01/09/2025,Despesa- Concluida,Comercial,,,,,,,,"147,3",,,,,,,,,,,,,149805,,,,,Veicular,Abastecimento,
1205662432,ABASTECIMENTO TKY6E68,01/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"233,46",,,,,,,,,,,,TKY6E68,14670,,,,,Veicular,Abastecimento,
1206647392,SPRAY PARA SERVIÇOS DA OFICINA,02/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,120,,,,,,,,,,,,,,,,,,Ferramenta,,
1207562880,SERVIÇO DE TERCEITO MUNK,03/09/2025,Despesa- Concluida,Comercial,,,,,,,,200,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1206058138,VISOR PARA PASTA( ETIQUETA),01/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"47,02",,,,,,,,,,,,,,,,,,Ferramenta,,
1202379899,LÂMPADA PARA TRATOR,26/08/2025,Despesa- Concluida,Consumo Oficina,,,,,3911,,,120,,,,,,,,,,,,,,,,,,Peça,,
1204367222,REVISÃO CARRO GABRIEL,29/08/2025,Despesa- Concluida,Frota,,,,,,,,"1.365,79",,,,,,,,,,,,TKC5D99,10553,,,,,Veicular,Manutenção,
1207974788,MANUTENÇÃO EPX5253,04/09/2025,Despesa- Concluida,Comercial,,,,,,,,"122,4",,,,,,,,,,,,,0,,,,,Veicular,Manutenção,
1198689981,COLA SUPERBONDE,20/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"17,35",,,,,,,,,,,,,,,,,,Ferramenta,,
1207576383,PORCA ROSCADA DE AÇO,03/09/2025,Despesa- Concluida,Comercial,,,,,,,,17,,,,,,,,,,,,,,,,,,Peça,,
1206630254,ASBATECIMENTO 6075 4354,02/09/2025,Despesa- Concluida,Comercial,,,,,,,,"29,96",,,,,,,,,,,,,7.4,,,,,Veicular,Abastecimento,
1208219651,ALMOÇO TIO TOKO LUIZ FERNANDO,04/09/2025,Despesa- Concluida,Comercial,,,,,,,,"71,8",,,,,,,,,,,,,,,,,,Alimentação,,
1186863166,EXTENSÃO E CORDA,01/08/2025,Despesa- Concluida,Comercial,,,,,,,,160,,,,,,,,,,,,,,,,,,Ferramenta,,
1180845787,TERMORETRÁTIL PARA USO DA OFICINA,22/07/2025,Despesa- Concluida,Comercial,,,,,,,,55,,,,,,,,,,,,,,,,,,Ferramenta,,
1207321747,ABASTECIMENTOS TRATORES DEMONSTRAÇÃO,03/09/2025,Despesa- Concluida,Comercial,,,,,,,,"119,8",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1207948144,ABASTECIMENTO DLZ1967,04/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"244,69",,,,,,,,,,,,DLZ1967,183740,,,,,Veicular,Abastecimento,
1208385816,ABASTECIMENTO TRATOR EVENTO,04/09/2025,Despesa- Concluida,Comercial,,,,,,,,"119,8",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1208380068,ABASTECIMENTO DE QUADRICICLO,04/09/2025,Despesa- Concluida,Comercial,,,,,,,,"54,58",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1207623937,ABASTECIMENTO TKY6E68,03/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"270,34",,,,,,,,,,,,TKY6E68,15176,,,,,Veicular,Abastecimento,
1209155343,PRODUTO LAVADOR ,05/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"860,07",,,,,,,,,,,,,,,,,,Ferramenta,,
1208193828,TINTA PARA PINTURA VERDE,04/09/2025,Despesa- Concluida,Comercial,,,,,,,,180,,,,,,,,,,,,,,,,,,Ferramenta,,
1194532956,ADESIVOS PARA REVISÕES,13/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,300,,,,,,,,,,,,,,,,,,Ferramenta,,
1205036024,ABASTECIMENTO TKC5D99,30/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"265,56",,,,,,,,,,,,TKC5D99,10411,,,,,Veicular,Abastecimento,
1208257382,PEÇAS PARA O TRATOR DO ROQUE LANDICO,04/09/2025,Despesa- Concluida,Cobrado do Cliente,,,,,3980,,,"253,37",,400,,,,,,,,,,,,,,,,Peça,,
1207952089,ABRAÇADEIRA GRUPO RIBEIRO,04/09/2025,Despesa- Concluida,Cobrado do Cliente,,,,,0,,,28,,,,,,,,,,,,,,,,,,Peça,,
1201708371,MARIA FÁVARO PULVERIZADOR 2 PORCA,25/08/2025,Despesa- Concluida,Cobrado do Cliente,,,,,0,,,130,,185,,,,,,,,,,,,,,,,Peça,,
1187475518,KIT REVISÃO,02/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"354,3",,,,,,,,,,,,,,,,,,Ferramenta,,
1212704728,"BARRAS, POLEGADAS,  4PORTA E ARRUELA",11/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"243,6",,,,,,,,,,,,,,,,,,Ferramenta,,
1212799899,ABASTECIMENTO DLZ1967,11/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"154,41",,,,,,,,,,,,DLZ1967,184404,,,,,Veicular,Abastecimento,
1212711390,ABASTECIMENTO FXM4G90,11/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"258,87",,,,,,,,,,,,FXM4G90,238016,,,,,Veicular,Abastecimento,
1212446385,ABASTECIMENTO EVG1E67,11/09/2025,Despesa- Concluida,Frota,,,,,,,,"770,7",,,,,,,,,,,,EVG1E67,236839,,,,,Veicular,Abastecimento,
1212343554,ABASTECIMENTO FHY8D25,11/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"184,88",,,,,,,,,,,,FHY8D25,0,,,,,Veicular,Abastecimento,
1211635981,ABASTECIMENTO TKY6E68,10/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"139,94",,,,,,,,,,,,TKY6E68,16442,,,,,Veicular,Abastecimento,
1210153014,ABASTECIMENTO TRATOR PARA ENTREGA,08/09/2025,Despesa- Concluida,Comercial,,,,,,,,"59,9",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1211224244,MANUTENÇÃO SEC2J19,09/09/2025,Despesa- Concluida,Frota,,,,,,,,105,,,,,,,,,,,,SEC2J19,94248,,,,,Veicular,Manutenção,
1213169300,ABASTECIMENTO JOSÉ ANGELO,12/09/2025,Despesa- Concluida,Frota,,,,,,,,"158,76",,,,,,,,,,,,,498086,,,,,Veicular,Abastecimento,
1187202814,FXM4G90 ABASTECIMENTO,01/08/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"244,93",,,,,,,,,,,,FXM4G90,234915,,,,,Veicular,Abastecimento,
1207538217,"1,5M MANGUEIRA E 8 ABRAÇADEIRA",03/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,58,,,,,,,,,,,,,,,,,,Peça,,
1214370584,TORNEIRA PARA OFICINA,15/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"75,83",,,,,,,,,,,,,,,,,,Peça,,
1214263233,ABASTECIMENTO TKY6E68,15/09/2025,Despesa- Concluida,Frota,,,,,,,,"292,71",,,,,,,,,,,,TKY6E68,17010,,,,,Veicular,Abastecimento,
1214389775,BUCHAS PARA O TL NININHO MARQUETE,15/09/2025,Despesa- Concluida,Cobrado do Cliente,,,,,812,,,100,,,,,,,,,,,,,,,,,,Peça,,
1214753685,ARRUELA DE ALUMINIO,15/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"2,5",,,,,,,,,,,,,,,,,,Peça,,
1213475204,TROCAR FALANTE FXM4G90,12/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,80,,,,,,,,,,,,FXM4G90,238349,,,,,Veicular,Manutenção,
1214746336,MANUTENÇÃO DO FOX EPX5406,15/09/2025,Despesa- Concluida,Frota,,,,,,,,186,,,,,,,,,,,,EPX5406,171429,,,,,Veicular,Manutenção,
1214754025,MANUTENÇÃO ATJ6211,15/09/2025,Despesa- Concluida,Frota,,,,,,,,125,,,,,,,,,,,,ATJ6211,115753,,,,,Veicular,Manutenção,
1214759432,MANUTENÇÃO FHY8D25,15/09/2025,Despesa- Concluida,Frota,,,,,,,,157,,,,,,,,,,,,FHY8D25,61177,,,,,Veicular,Manutenção,
1215485794,VARETA LATÃO,16/09/2025,Despesa- Concluida,Consumo Oficina,,,,,0,,,"15,5",,,,,,,,,,,,,,,,,,Peça,,
1214556487,GALÃO DE AGUA,15/09/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,61,,,,,,,,,,,,,,,,,,Ferramenta,,
